Country,Density_P_Km2,Agricultural_Land_percent,Land_AreaKm2,Armed_Forces_size,Birth_Rate,Co2_Emissions,CPI,CPI_Change_percent,Fertility_Rate,Forested_Area_percent,Gasoline_Price,GDP,Gross_primary_education_enrollment_percent,Gross_tertiary_education_enrollment_percent,Infant_mortality,Life_expectancy,Maternal_mortality_ratio,Minimum_wage,Out_of_pocket_health_expenditure,Physicians_per_thousand,Population,Population:_Labor_force_participation_percent,Tax_revenue_percent,Total_tax_rate,Unemployment_rate,Urban_population,Latitude,Longitude,Continent
26,0.05371422764203078,1.87332338719488,-0.3447613508149542,-0.30987719980382494,1.9042784461172104,-0.20928729270567484,-0.007249212729321856,-0.30118644356519325,2.1333527824721155,-0.8976600032281696,0.5486881321466427,-0.21828841422845888,1.4698203720274574,-1.09720190766258,1.0263790683007559,-1.5037634918314402,1.739829549315705,-0.614724962371183,-0.7102885541128521,-1.039712511619643,-0.19213833050854429,1.6486019845696813,-0.4410763741948368,0.03235341857256181,-1.091822346503445,-0.2732915384852505,-0.9368279569862935,0.14697591859333425,0
79,-0.13841862948649217,1.1993158183252248,-0.19067014975789026,-0.3210369853774789,1.5731395503197345,-0.1981188568399719,-0.19297664080940624,-0.30973540375372494,1.536255743071988,0.03267441267814972,-0.2382404734537426,-0.19241303666835147,-0.20674448931134276,-0.9866829339291139,1.9758822517642372,-2.0142026798511834,2.0436071616753004,-0.6165971626564124,0.18454713221430857,-0.9620076495377482,-0.09386709878156266,-0.5732460248952026,-0.7136909319380795,0.47904679910303916,-0.7018517831426418,-0.11671823386989064,-0.47977152797989875,-0.3873092102803655,0
30,-0.11060992648104806,-0.9163190506267477,-0.35720703175210294,-0.39357559160622935,-0.07242835693072086,-0.20922888929336916,-0.19590085988981606,-0.22424580186840806,-0.3336007750494639,-0.4026196718284768,0.01470086406066694,-0.21876644143131296,0.11925423372675739,-0.49280127005768654,-0.22758437507764637,0.05441929264987837,-0.41743175584664177,-0.49677634440173285,-0.4931982396784522,-0.639233607043723,-0.2686645066548283,-0.22295467205163982,0.5433650843224295,-0.15335057108617614,1.1407075453293005,-0.2891315470847472,-0.10288639454890268,-0.6508624074443534,0
27,-0.13235127610348618,-0.38741033338875464,-0.2646361019190482,0.13651422314233186,0.22833082365597795,-0.19782075608966174,-0.15077304651376155,-0.16440308054868627,-0.15290035523100431,0.8947274035638214,-0.32255425262521253,-0.20711945887388553,0.38315796190045776,-0.8347193450455979,0.1491206922747132,-0.37542423410358944,0.03163080155449977,-0.47805434154943927,1.4235503902057618,-0.9978714320370844,-0.1578066143042655,1.958860039945408,0.08900748808369127,-0.8760904227309935,-1.246572570059319,-0.24121929824322583,-0.26928729331458323,1.2779163343925628,1
28,-0.15207017459825564,-0.8695129694552438,-0.1106641434242261,-0.3294068245577193,1.537696549240494,-0.19980160515702902,-0.1744302423174375,-0.16440308054868627,1.4734034231351325,0.3143352908883195,0.04280545711782359,-0.20170543538909128,0.07268298757845784,-0.8658028064081352,1.5217720335860505,-1.8127135266854955,1.656180641564512,-0.6203415632268711,1.968923619150718,-1.0456898087028659,-0.09275985780771598,1.3383439291939536,-0.5622383998585002,0.8604928319155818,-0.6894717652581719,-0.09566785405981215,-0.486902592407621,-0.11762343353762979,0
29,-0.17836203925794825,-1.5107562815048463,4.862603181783283,-0.19548939767387227,-1.0233134430280606,0.45310352512336977,-0.17940931804894616,-0.19004996111428135,-0.9385543544416983,0.26739181118662475,-0.575495590139622,0.5858139053959899,-0.12136387137279211,1.0717329518566954,-0.8674669552378186,1.2767868218550524,-0.6287553122707084,2.8095293593133284,-0.9485584114189007,0.4605890562692517,-0.015758125556339292,0.23742824882847063,-0.5622383998585002,-0.8058240482655252,-0.23966444878909757,0.11811477689411008,1.5552740707227972,-1.9058291315018576,3
31,-0.17633958813027958,-1.4499083759818912,-0.03349956183029929,-0.374045966852335,1.5336459205457236,-0.20952820678143572,0.005264337389549074,1.3145670320672955,1.5912515230167361,0.15643449552807284,1.110779993289775,-0.21865582294880256,-0.03598325343424258,-1.2042671634668756,3.2711284422497475,-2.632102749559293,2.9769528692149283,-0.6128527620859536,0.37516301805914765,-1.0636216999525339,-0.23914318152918007,0.9280026301486377,-1.1983390345927338,1.6434610045308005,-0.6275716758358221,-0.26735884873731197,-0.5186744795999646,0.011703067821867546,0
32,-0.17381152422069376,0.024483180920479165,0.3122076378314364,-0.298717414230171,2.2242781130040687,-0.20865337233460704,-0.1769329523412117,-0.3140098838479908,2.400475142203751,-1.200658826757292,-0.659809369311092,-0.21443696508133758,-1.2157881558578425,-1.1939060096793632,2.595123458370856,-2.4709114270267425,4.346153411879193,-0.5267315489654028,1.2647038186683959,-1.0755762941189793,-0.16154507314577768,0.7978944133781719,-0.5925289062744162,1.151596383272522,-0.996908876055842,-0.2440767079708777,-0.14831266584338748,-0.021548357079396948,0
33,-0.16723855805577062,-0.8414293207523417,0.03611717477119441,-0.05599207800319826,-0.7873643215576877,-0.10546671016805281,-0.13949767924875783,-0.16012860045442043,-0.8207062545600943,-0.3258030686802486,0.04280545711782359,-0.08872297109283261,-0.08255449958254213,1.748661665974176,-0.7694204308584374,1.0215672278451804,-0.6155475899942042,-0.00251546910118014,-0.016658525066354617,0.4486344621028063,-0.14072724424961527,-0.01277986034550204,0.2556052733712283,-0.32901650724984705,0.07602600726488588,-0.07051973383073407,-2.289693116242909,-1.3815193231389689,5
34,-0.10302573475229057,0.7967835202502922,4.65983329666575,7.122539992249686,-0.9423008691326535,11.82734328188941,-0.15749084710389225,-0.1473051601716229,-0.7892800945916665,-0.40688726089226734,-0.15392669428227296,9.016240366514262,-0.1756969918791423,0.4397025708184351,-0.7074963101977755,0.6185889215138047,-0.5451064045195153,-0.42563273356301695,-0.006068753630530456,0.08401934002622231,9.41045549773969,0.5276696554702803,-1.0771770089290702,0.9357782331285835,-0.49551815173480945,11.048707861721422,0.706387038282219,1.2659313490452715,1
35,-0.1571263024174273,0.05256682962338119,0.23632648276269186,0.9455986772322412,-0.5392633140030035,-0.0908755909936864,-0.11568241754884351,-0.12165827960602783,-0.6950016146863831,0.8861922254362407,-0.9408552998826583,-0.06947891540185602,0.9342510413220072,0.6020273134894635,-0.4597998275551282,0.6320215317248499,-0.3073674035424404,-0.2908343130265026,-0.7526476398561496,0.2035652816906762,0.07670450378411876,0.6077362504059516,-0.31991434853117323,1.538061442832598,0.6166201215534066,0.255352742302639,-0.6041232411404233,-1.4230130674431583,5
36,0.05573667876969944,1.5129165621743004,-0.3581473744139928,-0.34893644931161366,1.1822538812743955,-0.20964379686829068,-0.21402574932514912,-0.45506772695876363,1.1905679834192824,-0.5221121656146096,-0.1820312873394296,-0.2191357472280524,-0.23003011238549254,-0.9970440877166264,1.5578944373047698,-1.1142177957111115,0.5291216739694898,-0.48554314269035675,2.2389627907642393,-0.9380984612048575,-0.2661203795146785,-1.944386463168577,-0.5925289062744162,8.986297136172244,-0.4913914791066529,-0.29069081803154734,-1.2832916354367514,0.34906041596061765,0
138,-0.17229468587494226,-0.3780491171544537,-0.18045242195736602,-0.36288618127868105,1.281494284296269,-0.2058962445786769,-0.15838655384924302,-0.1772265208314838,1.363411863245635,1.4281760365376286,-0.1258221012251163,-0.2146662907675019,0.3210629670360569,-0.869256524337306,0.7786825856581087,-1.0873525752890194,0.9913919536471356,-0.4218883329925583,0.5975482182114595,-1.0277579174531979,-0.23474207253479087,0.667786196607706,-1.137758021760902,0.6898459224994441,0.5671000500155269,-0.245250941517057,-0.8051086736698473,-0.06530458248433435,0
37,-0.12982321219390036,-0.2189084411713408,-0.33259128755456624,-0.368466074065508,-0.6314151168090291,-0.20012769087573568,-0.1475590399569147,-0.1815010009257496,-0.7421408546390248,0.9672764176482593,-0.09771750816795965,-0.19102985651304089,0.841108549025407,0.5985735955602929,-0.6971756234209986,1.0349998380562255,-0.5539115527038514,-0.06242587822851984,-0.5832112968829595,0.6279533745994871,-0.23704851514170877,-0.06282148218029672,-0.4410763741948368,0.8906069924007822,1.0581740927661674,-0.23964136346492151,-0.3872579587962073,-1.5654665659807971,3
38,-0.14347475730566384,-0.5418704012547171,-0.3297179601994923,-0.3461465029182002,-1.1347057321342453,-0.1886112680117115,-0.19769227338051762,-0.23706924215120562,-0.9621239744180191,0.10522342676258727,0.6892110974324259,-0.19165999213389343,-0.46288634312699245,1.0371957725649872,-0.882947985402984,0.7663476338353084,-0.6375604604550444,0.3419693833810233,-0.9167890971114278,0.6937036425149365,-0.2438377472050058,-1.1537288381788204,0.83112489527363,-1.0065851181668635,0.04301262623963269,-0.2626995651658238,1.0933040436044676,-0.07476009455761999,2
39,-0.12678953550239735,0.969966020584856,-0.30133718439853774,-0.18432961210021834,-1.0162248428122125,-0.17547536719396134,-0.17178263855544484,-0.18577548102001548,-0.844275874536415,-0.027071834214916744,1.0826754002326184,-0.1732867397339841,-0.043745127792292136,0.12196052133471948,-0.8984290155681496,0.8469432951015847,-0.5142883858743389,-0.7326735803406331,0.038937774971723266,3.933398661621634,-0.19350369171767276,-0.9135290533718062,0.1798790073314391,-0.17342667807630988,-1.0484922839078001,-0.17643394995873035,0.10580811118367879,-1.475496078836802,3
40,-0.11414921595446821,-1.262684051295876,-0.35447805065658494,-0.3517263957050272,-0.9868577847751274,-0.20182747352138192,-0.21694996840555894,-0.25844164262253483,-1.0721155343075162,-0.5647880562525142,0.6048973182609559,-0.20829064567966693,-0.24555386110159275,1.313493206898653,-0.9913151965591424,1.1290281095335468,-0.6463656086393805,-0.47805434154943927,0.6028431039293718,0.06608744877655423,-0.2637118138163641,0.03726176148929264,1.2097562254725784,-0.9112236099637279,0.11316606091829563,-0.2832554812755035,0.6755936741700335,0.19986777163850664,1
41,-0.11010431369913089,0.28191662736375017,-0.31806932165206553,-0.3321967709511328,-0.9625540126065054,-0.08551707791464123,-0.18014695889805854,-0.15157964026588874,-0.7892800945916665,0.1137586048901683,0.43626975991801603,-0.10534342343802308,-0.13688762008889233,0.9059544912564956,-0.9500324494520345,0.8872411257347219,-0.6595733309158848,0.3719245879446932,-0.9379686399830764,1.3631609158358777,-0.1981018909354591,-0.21294634768468074,-0.24418808249138352,0.278285729201701,-0.9886555307995287,-0.18789840021187662,1.2908804347387692,-0.07064799629001257,2
42,-0.1601599791089303,-1.2907676999987783,0.8670296821068391,-0.022512721282236497,2.124025052808502,-0.20743055088945708,-0.13438688193705056,-0.1473051601716229,2.534036322069569,1.5049926396858566,1.3356167377470283,-0.1977349811664769,0.4297292080487573,-1.079933318016726,2.4299924699424245,-1.6112243735198077,1.4096364924031008,-0.6839963729246696,0.2586755322650792,-1.0576444028693113,0.32921443919019633,0.07729505895712824,-0.8802887172256171,0.5091609595882399,-0.512024842247436,0.23205157438570223,-0.9646908614203987,0.024044394243821234,0
43,-0.11111553926296522,1.068258791045014,-0.33677837506907704,-0.35451634209844063,-0.9726805843434313,-0.1712143515711602,-0.196296024630412,-0.23706924215120562,-0.7578539346232387,-0.7354916188041323,1.504244296089968,-0.05821803894670718,-0.09031637394059279,1.475817949569681,-0.9035893589565379,1.155893329955639,-0.6551707568237166,0.39251879108221627,-0.9962123828801106,1.297410647920428,-0.23170757860107968,-0.05281315781333764,2.4062312289012553,-0.8409572354982593,-0.37378130920418845,-0.22513426462003777,1.5608675338047802,-0.16060215326892222,2
44,-0.15864314076317879,1.601848116400158,-0.3471828116183747,-0.3600962348852676,0.12807776346041155,-0.20913520048612882,-0.170215151751081,-0.13020723979455953,0.0278000645874553,-1.3542920330537482,0.8578386557753658,-0.2181462888293358,-2.108403707033592,-1.1248316510959468,1.4804892864789425,-0.7784025404349652,0.41905732166528853,-0.614724962371183,-0.6414550397799936,-0.9679849466209709,-0.2652705729678075,-0.25297964515251636,-0.5925289062744162,-0.13327446409604238,0.7383569640840276,-0.2838227837069277,-0.30030237892935197,0.3378669464839542,0
45,-0.13184566332156902,-0.2750757385771455,-0.3589234970559531,-0.34754147611490693,-0.830908580026469,-0.20967056509893078,-0.21336714142415591,-0.2285202819626739,-0.6242927547574207,1.086768911434392,-0.1820312873394296,-0.21940929733606698,0.9497747900381074,-1.0592110104417012,0.6083912538412883,0.5648584806696205,-0.4438472003996501,-0.19722429876503428,-0.2178641823470182,-0.4539373974638196,-0.2715173306609942,0.23742824882847063,0.8462701484815882,-0.39928288171531534,-0.06428086209244001,-0.29334603400852716,-0.14995304478023727,-1.2282810159994602,3
46,-0.06662161445425464,0.44573791146401354,-0.3338621622310915,-0.19827934406728576,-0.07040304258333537,-0.17915721564473125,-0.13004006979049537,-0.19432444120854717,-0.27074845511260837,0.41675742841929064,0.15522382934645018,-0.17842736147935345,0.2512060978136076,0.7608983382313214,0.15428103566310175,0.20217800497138394,-0.2545365144364237,-0.6016195603745775,0.5922533324935476,-0.1670271374691306,-0.19762217841639015,0.15736165389279944,-0.5319478934425844,0.41379945138510404,-0.18189103199490447,-0.17578347438921857,-0.010876871130906398,-1.3607252080000583,3
47,-0.14448598286949815,-0.7946232395808378,-0.21101565044356327,-0.28197773586969016,-0.0491372419357913,-0.15981473553174735,-0.1599672128116267,-0.25844164262253483,-0.20789613517575276,0.7795024988414794,-1.1375874512827548,-0.1698481246388208,0.06492111322040718,0.2428406488556982,-0.4597998275551282,0.5917237010917127,-0.4130291817544737,0.16972695713992159,0.5922533324935476,0.11988312252555848,-0.15166121769324634,0.5276696554702803,-0.31991434853117323,-0.3089404002597133,-0.5677349227275508,-0.14444067104566508,-0.8722541031992569,-1.4815556999381425,5
48,-0.12830637384814886,-1.6558551331365081,0.16443576957949782,1.9360296468940266,0.6252924357434722,0.08037538126410008,0.2732123758296253,0.1219870857671252,0.49919246411387175,-1.3585596221175387,-1.7277839054830437,-0.07904776190711313,0.29777734396190714,-0.09216999027387127,-0.15533956764020743,-0.0799068094605802,-0.5098858117821709,-0.614724962371183,1.561217418871479,-0.8305071137068492,0.42340921249111707,-1.63412840779285,-0.6076741594823741,0.19296227449363215,0.8332704345316303,0.28318731048628976,0.32773047820345824,0.16028729297671765,0
49,-0.022127689645544072,1.7422663599146695,-0.34831195500381423,-0.27918778947627665,-0.19799784646860158,-0.20116678491967405,-0.1939777248189159,-0.2669906028110665,-0.5143011948679235,-0.8251109891437318,-0.5192864040253091,-0.20715042301770925,-0.5948382072138426,-0.292485630165779,-0.4804412011086821,0.09471712328301556,-0.4702626449526584,-0.5641755546699901,-0.24433861093657916,-0.1610498403859079,-0.22730870714288104,-0.36307121318906477,0.24046002016327064,-0.20855986530904422,-0.5388482143304542,-0.2308568887056749,-0.21783542398087014,-1.6429459983718557,3
50,-0.15510385128975865,-1.3609768217560338,-0.3446457692085706,-0.39357559160622935,1.3199752568965877,-0.20300892588281536,-0.1594139821747924,-0.21997132177414222,1.4262641831824905,1.0056847192223732,-0.1820312873394296,-0.21457064543951276,-3.1562567453703423,-1.2422580606877547,2.141013240192669,-1.879876577740725,0.6523937485501954,-0.35823352329475977,2.0907059906626984,-0.8603935991229624,-0.2626213716823381,-0.0728298065472558,-1.5769703647916822,1.9496216361303416,-0.060154189464283456,-0.2807781301325701,-0.7264204914018687,-0.14906091454779363,0
51,-0.1626880430185161,1.6860990625088648,-0.2978122069006858,0.16720363346988015,1.0222540478309667,-0.20902447735029933,-0.088969281084559,-0.1473051601716229,1.072719883537678,-0.7269564406765514,2.768950983662016,-0.21872786676465628,-2.6439730377390416,-1.1904522917501925,0.5258257596270727,-0.8724308119122846,1.4404545110482772,-0.614724962371183,1.0529083899519083,-1.0636216999525339,-0.22814288557320128,1.5685353896340102,-0.5925289062744162,2.16543978627428,-0.3263245739803871,-0.2785597581541138,-0.1598209918582839,0.2955660792509922,0
52,-0.16471049414618477,-0.7524977665264843,-0.3356623065259886,-0.37962585963916196,-0.9423008691326535,-0.18970389851693004,-0.16523607601957235,-0.17295204073721795,-0.8678454945127358,0.8264459785431741,0.3519559807465461,-0.20512589038597176,-0.40855322262064225,1.0959089773608908,-0.9809945097823652,0.7797802440463554,-0.6331578863628764,0.4243461959311155,-0.5143777825501009,1.5783436108318947,-0.26278875047316175,0.08730338332408731,0.6645271099860925,0.36360918390976954,-0.3325145829226219,-0.28170375929011204,1.6585084232061267,0.07307922499484455,2
53,-0.14650843399716681,0.34744514100385543,-0.3502350028168115,-0.34893644931161366,1.3068107136385838,-0.20513821695645956,-0.088969281084559,-0.1473051601716229,1.276989923332459,-0.5221121656146096,-0.1820312873394296,-0.21792706292437877,0.057159238862357624,-0.9866829339291139,0.9954170079704249,-1.1679482365552938,0.863717304974262,-0.614724962371183,-1.1232896401100032,-1.0187919718283638,-0.26444152078139127,0.5126571689198414,1.8307116069988543,0.2030003279886992,-0.07769254813394919,-0.23130359614218882,-1.9063652015676915,0.17028075141996682,0
54,-0.12223902046514287,-0.13465749506263408,0.21822567101185275,-0.011352935708582578,1.228836111264255,-0.1917966874578832,-0.1080162215812825,0.4041027719886709,1.2219941433877102,-0.8293785782075223,-0.744123148482562,-0.17510300135931015,-0.11360199701474256,-1.0281275490791637,0.9283325439213747,-0.8321329812791474,1.0926511577670008,-0.614724962371183,0.2798550751367279,-1.0516671057860885,0.5043945627350385,1.6886352820375163,-1.364936819880271,-0.14331251759110908,-0.9577054860883538,0.026077032023799147,-0.4125510046359574,0.30622194884643467,0
56,-0.1556094640716758,-0.7431365502921835,-0.3497590785552321,-0.3852057524259889,0.10883727716025263,-0.2074001324455479,-0.1384702509232084,-0.19432444120854717,0.059226224555883084,1.0227550754775352,-0.5473909970824657,-0.2171179361266962,0.3055392183199578,-0.7518301147454981,0.025272450953389584,-0.6843742689576437,-0.5230935340586751,-0.2721123101742089,-0.5885061826008717,-0.5973925274611642,-0.26584974847332815,-0.5131960786934489,1.1643204658487045,-0.4243780154529826,-0.5409115506445327,-0.2872339588692531,-1.537424139328329,2.3787573032524167,4
57,-0.17128346031110794,-1.482672632801944,-0.18246856264790298,-0.32661687816430585,-1.1752120190819488,-0.15407660027271533,-0.1910798500545458,-0.2285202819626739,-1.0092632143706608,1.756780394449493,1.2231983655184016,-0.09501182425562475,-0.1756969918791423,1.7383005121866637,-1.0171169135010847,1.2499216014329604,-0.6595733309158848,0.39251879108221627,-0.6679294683695547,1.1778647062559744,-0.23377358651418473,-0.36307121318906477,0.6493818567781349,-0.19852181181397716,-0.02714080843903026,-0.23055834813916293,1.7979256810861033,0.08414493051385967,2
58,-0.12021656933747421,0.6189204117985775,-0.02261240210139961,0.46014800477829554,-0.90179458218495,0.1591177819052189,-0.19708635411160386,-0.22424580186840806,-0.6400058347416346,-0.03133942327870726,1.0545708071754618,1.0399991070276353,0.002826118356007414,0.9577602601940579,-0.913910045733315,1.3573824831213268,-0.6375604604550444,3.4273554534390196,-1.3615594974160519,0.8550906637619492,0.1925329823353134,-0.7634041878674221,1.1643204658487045,1.0110636343415853,0.3525130733513811,0.4342679988544416,1.1405313937612673,-0.2703944328164795,2
59,-0.17583397534836243,-0.8975966181581462,-0.21932811221668772,-0.3768359132457485,1.1549121375846956,-0.2034153162934423,-0.1651043544393737,-0.1815010009257496,1.002011023608716,2.47800294623008,-0.26634506651089923,-0.21195842989789782,2.905767128266707,-1.021220113220822,0.5980705670645117,-0.8321329812791474,0.43666761803396076,-0.20471309990595174,-0.350236325294823,-0.6930292807927273,-0.2569645407521573,-0.9835873239405191,-0.9560149832654068,0.32847599667703553,2.7397931887400007,-0.2677944278474712,-0.8292186045253742,-0.12885084384633907,0
172,-0.05954303550741433,0.9652854124677056,-0.35340643657749016,-0.39357559160622935,1.856683558953659,-0.2092422734086892,-0.03196018117458704,0.03222300378754251,1.9840785226220832,0.702685895693251,0.4643743529751727,-0.21886758047883478,-0.3464582277562425,-1.2146283172543881,0.9231722005329861,-1.436600440776211,1.9555556798319396,-0.7027183757769633,-0.6467499254979058,-1.039712511619643,-0.2557513735681259,-0.3330462400881883,-1.0771770089290702,0.3937233443949703,0.4825032611383156,-0.2744651799560252,-0.23253601192406398,-0.5343870379649839,0
60,-0.15156456181633848,-0.2189084411713408,-0.3228636048453606,-0.32382693177089233,-0.6820479754936585,-0.1975664578985808,-0.135019145522004,-0.06181555828630601,-0.49858811488370963,0.3698139487175956,-0.7160185554254054,-0.21145500672734727,-0.29988698160794297,0.8990470553981541,-0.6404118461487253,0.16188017433824484,-0.5627167008881875,-0.7326735803406331,1.3123577901296057,3.1563500408026846,-0.2462423573826861,0.5576946285711568,0.7856891356497561,-1.5386019534054096,1.58432485285614,-0.26447366529068056,0.9766806692102261,0.3494158230221478,1
61,-0.05903742272549716,0.3989318302925097,-0.17259601068544733,0.10582481281478359,-1.084072873449616,0.6758626568214876,-0.18970994562047994,-0.21142236158561056,-0.8914151144890566,0.03267441267814972,1.0545708071754618,1.5642396258499416,0.11925423372675739,1.1166312849359161,-0.9293910758984804,1.142460719744594,-0.6419630345472125,2.989260586695348,-1.0597510114950568,1.4408657779177725,0.3038757757950588,-0.1929296989507633,-0.7591266915619534,0.41379945138510404,-0.7596251999368347,0.5715416368060979,1.3473452454794923,-0.14629456349167955,2
62,-0.11111553926296522,1.395901359245541,-0.23456501049894565,-0.3517263957050272,0.9321275593723264,-0.1896065594964206,0.21997051311333451,0.036497483881808374,0.9234456236876466,0.39541948310033836,-0.26634506651089923,-0.1886131657753572,0.18134922859115715,-0.7656449864621815,0.7115981216090581,-1.1545156263442486,0.6832117671953718,-0.650296767790541,0.18984201793222086,-1.0158033232867525,-0.058703393191657786,0.5076530067363622,-0.5925289062744162,0.7450552167223121,-0.49345481542073116,-0.06192227416178689,-0.46274504210584605,-0.31915809846460597,0
63,-0.1394298550503265,0.39425122217535924,-0.29030358643530596,0.010966635438725263,-1.2258448777665782,-0.13392377281399026,-0.21863600463210156,-0.26271612271680067,-1.0564024543233024,-0.010001477959754985,1.4761397030328114,-0.12233849430734099,-0.22226823802744297,3.4098999899053406,-0.9035893589565379,1.1961911605887763,-0.6595733309158848,0.9186070712316682,0.15807270362474762,2.1760733191541637,-0.19777898606100083,-1.0936788919770675,1.4672255300078634,0.5693892805586412,2.1703123660543833,-0.17955124042022544,0.8409338780406581,0.025033363503541958,2
64,-0.013026659571035088,-0.7337753340578829,-0.35913374052095853,-0.34754147611490693,-0.37825082338588234,-0.20956349217637038,-0.20398856491401263,-0.23706924215120562,-0.49858811488370963,0.7709673207138983,0.2957467946322334,-0.21911605921487304,0.3443485901102078,2.304710252570678,-0.38239467672930094,0.0006888518056960885,-0.5627167008881875,-0.17850229591274058,1.2964731329758692,-0.256686593717471,-0.2712388855613685,0.23742824882847063,0.4373483118667234,0.36360918390976954,-0.06428086209244001,-0.29348147125733015,-0.2880996550087449,-1.2329213137580548,3
65,-0.09594715580545025,-0.1486993194140851,-0.3023680049694971,-0.2763978430828632,0.44098883013142115,-0.18947636855648922,-0.11049258728901704,-0.11310931941749613,0.13779162447695256,0.03267441267814972,-0.6317047762539354,-0.1841010834040068,-0.043745127792292136,-0.5549681927827613,0.051074167895332014,0.22904322539347413,-0.2545365144364237,-0.15229149191952943,1.2329345043609228,-0.890280084539076,-0.15699276073828913,-0.042804833446379274,-0.895433970433575,-0.26878818627944545,-0.8792987061533776,-0.17910084596869194,-0.1345208261365091,-1.663045795264799,3
66,-0.15358701294400715,0.9278405475305027,-0.2307346046837724,-0.3600962348852676,1.6359242950886748,-0.20624423157699817,0.20571823813584145,0.13481052604992277,1.5755384430325226,-0.2617892327233918,-0.32255425262521253,-0.2133814761732495,-0.8509800610294924,-0.907247421558185,2.2597011381256045,-1.5037634918314402,1.8631016238964104,-0.614724962371183,1.1641009900280643,-1.0516671057860885,-0.1835437946714459,-0.12287142838205047,-0.865143464017659,1.4426999346294622,-0.4996448243629662,-0.23130359614218882,-0.37902109292671926,-0.4498212780693775,0
67,-0.1449915956514153,0.8810344663589988,-0.3404231181228649,-0.3852057524259889,1.5113674627244869,-0.2095330737324612,-0.1928712635452473,-0.21142236158561056,1.4026945632061703,1.6159499553444083,-0.1820312873394296,-0.2190640026214148,1.2602497643601074,-1.2180820351835588,1.6972237087912592,-1.9336070185849081,2.2637358662837035,-0.6914851740655871,0.24808576082925507,-1.021780620369975,-0.2587078585388595,0.9280026301486377,-0.9408697300574487,0.2481715687165002,-0.8772353698392991,-0.28271435126821454,-0.3011981857330459,-0.5324327510684062,0
68,-0.17836203925794825,-1.4311859435132896,-0.24688883390538233,-0.3879956988194024,-0.0238208125934766,-0.20698887508389546,-0.18091094406321068,-0.1815010009257496,-0.1843265151994321,2.2176800133388626,-0.32255425262521253,-0.21770015913602442,-0.3619819764723427,-0.907247421558185,0.2058844695469866,-0.34855901368149733,0.07125396838401225,-0.38444432728797095,0.4228169895203573,-0.6213017157940549,-0.26659227104811545,-0.6533126198308737,-0.31991434853117323,-0.4996634166659844,1.0581740927661674,-0.2912188416423798,-0.5919964905491865,-1.1915110883055573,5
69,0.02893920132808966,1.2929279806682323,-0.3448031903104776,-0.39636553799964286,0.4197230294838771,-0.2062661328566128,-0.014678309852525287,0.26304492887789804,0.192787404421701,-1.2134615939486633,-0.575495590139622,-0.21574324768089778,0.8643941720995568,-1.2698878041211212,1.4650082563137772,-1.1679482365552938,1.4404545110482772,-0.6577855689314585,0.200431789368045,-0.9620076495377482,-0.19399141918835927,0.44760306053460913,0.1798790073314391,0.10763881978556362,1.4563980013832838,-0.208866050940421,-0.001013991733595053,-1.3927010571925678,3
189,0.8323579117944658,0.1836238569035921,-0.35931626532017963,-0.31964201218077215,-1.0435665865019124,-0.1582025580045596,-0.1834795148770842,-0.198598921302813,-0.9071281944732705,0.05401235799710199,0.8578386557753658,-0.14834924317154852,-0.10972105983571778,1.0354689136004014,-0.9190703891217035,1.155893329955639,-0.6463656086393805,0.39251879108221627,-0.5143777825501009,0.9447501200102895,-0.2720089790155316,-0.37808369973950307,0.6190913503622191,-0.10817933035837476,-0.3067228789966429,-0.22784630637960035,0.9594048618203292,-0.11613704202610065,2
70,-0.1353849527949892,-0.48102249573176226,-0.30069390215486447,-0.3321967709511328,0.14124230671841545,-0.19794973029183674,-0.09094510478753862,-0.08318795875763522,-0.1843265151994321,0.34420841433485283,-0.09771750816795965,-0.20804444050207363,-0.8509800610294924,-0.40300460389924525,-0.3101498692918621,0.3633693275039327,-0.38661373720146536,-0.37321112557659475,0.878177161260806,-0.9141892728719667,-0.20449994209738132,0.6077362504059516,0.11929799449960704,-0.0730461431256408,-0.274741166128429,-0.21831927486916694,-0.15895760145863225,-1.6029547949675456,3
71,-0.1262839227204802,0.8997568988276003,-0.31066320795071817,-0.2847676822631036,-1.07394630171269,-0.15448299068334226,-0.16655329182155876,-0.13020723979455953,-0.9071281944732705,-0.38554931557331507,0.4643743529751727,-0.1450157332936197,-0.1291257457308428,0.3671744943058478,-0.9035893589565379,0.4573975989812541,-0.6199501640863723,0.22963736626726136,-0.18609486803954495,0.9387728229270669,-0.20433484933424464,-0.6232876467299973,0.9825774273532094,-0.13327446409604238,-0.6853450926300152,-0.19984182601108766,1.1796847139386517,-0.009931990560037973,2
72,-0.17886765203986543,-0.9584445236811012,-0.3054479148337182,-0.39636553799964286,-0.830908580026469,-0.20737701442817688,-0.14716387521631877,-0.14303068007735706,-0.7735670146074526,-1.341489265862377,1.8977085988901605,-0.2084653499705243,-0.1601732431630421,1.171890771802649,-1.0119565701126962,1.3842477035434189,-0.6551707568237166,0.39251879108221627,-0.8214811541890081,1.339251727502987,-0.2695118262806701,1.2282523611574059,1.0280131869770834,-0.4344160689480496,-0.8008919262184013,-0.2894668636076405,1.9252015716758626,-0.5902876636682602,2
